location,year,age,value,variant
Argentina,1952,83,4.516,Estimates
Argentina,1953,83,4.365,Estimates
Argentina,1954,83,4.3185,Estimates
Argentina,1955,83,4.314,Estimates
Argentina,1956,83,4.419,Estimates
Argentina,1957,83,4.6245,Estimates
Argentina,1958,83,4.9,Estimates
Argentina,1959,83,5.232,Estimates
Argentina,1960,83,5.589,Estimates
Argentina,1961,83,6.02,Estimates
Argentina,1962,83,6.511,Estimates
Argentina,1963,83,7.057,Estimates
Argentina,1964,83,7.6395,Estimates
Argentina,1965,83,8.265,Estimates
Argentina,1966,83,8.9705,Estimates
Argentina,1967,83,9.742,Estimates
Argentina,1968,83,10.515,Estimates
Argentina,1969,83,11.287,Estimates
Argentina,1970,83,12.129,Estimates
Argentina,1971,83,13.0295,Estimates
Argentina,1972,83,13.874,Estimates
Argentina,1973,83,14.6725,Estimates
Argentina,1974,83,15.4565,Estimates
Argentina,1975,83,16.1825,Estimates
Argentina,1976,83,16.925,Estimates
Argentina,1977,83,17.7945,Estimates
Argentina,1978,83,18.76,Estimates
Argentina,1979,83,19.715,Estimates
Argentina,1980,83,20.641,Estimates
Argentina,1981,83,21.6545,Estimates
Argentina,1982,83,22.672,Estimates
Argentina,1983,83,23.5425,Estimates
Argentina,1984,83,24.4055,Estimates
Argentina,1985,83,25.486,Estimates
Argentina,1986,83,26.7945,Estimates
Argentina,1987,83,28.186,Estimates
Argentina,1988,83,29.683,Estimates
Argentina,1989,83,31.2235,Estimates
Argentina,1990,83,32.6515,Estimates
Argentina,1991,83,34.241,Estimates
Argentina,1992,83,36.182,Estimates
Argentina,1993,83,38.192,Estimates
Argentina,1994,83,40.3405,Estimates
Argentina,1995,83,42.7015,Estimates
Argentina,1996,83,44.9635,Estimates
Argentina,1997,83,46.936,Estimates
Argentina,1998,83,48.752,Estimates
Argentina,1999,83,50.3835,Estimates
Argentina,2000,83,51.8,Estimates
Argentina,2001,83,53.471,Estimates
Argentina,2002,83,55.598,Estimates
Argentina,2003,83,57.6865,Estimates
Argentina,2004,83,59.481,Estimates
Argentina,2005,83,61.2685,Estimates
Argentina,2006,83,63.118,Estimates
Argentina,2007,83,64.7275,Estimates
Argentina,2008,83,66.1345,Estimates
Argentina,2009,83,67.8515,Estimates
Argentina,2010,83,69.571,Estimates
Argentina,2011,83,70.816,Estimates
Argentina,2012,83,71.2365,Estimates
Argentina,2013,83,71.127,Estimates
Argentina,2014,83,71.2315,Estimates
Argentina,2015,83,71.6855,Estimates
Argentina,2016,83,72.31,Estimates
Argentina,2017,83,73.106,Estimates
Argentina,2018,83,74.2765,Estimates
Argentina,2019,83,75.4485,Estimates
Argentina,2020,83,76.3695,Estimates
Argentina,2021,83,77.0135,Estimates
Argentina,2022,83,77.6925,Estimates
Argentina,2023,83,79.1765,Estimates
Argentina,1950,84,4.2055,Estimates
Argentina,1951,84,3.949,Estimates
Argentina,1952,84,3.738,Estimates
Argentina,1953,84,3.5625,Estimates
Argentina,1954,84,3.457,Estimates
Argentina,1955,84,3.402,Estimates
Argentina,1956,84,3.413,Estimates
Argentina,1957,84,3.4975,Estimates
Argentina,1958,84,3.6735,Estimates
Argentina,1959,84,3.927,Estimates
Argentina,1960,84,4.1955,Estimates
Argentina,1961,84,4.524,Estimates
Argentina,1962,84,4.9015,Estimates
Argentina,1963,84,5.3175,Estimates
Argentina,1964,84,5.7795,Estimates
Argentina,1965,84,6.287,Estimates
Argentina,1966,84,6.838,Estimates
Argentina,1967,84,7.4365,Estimates
Argentina,1968,84,8.083,Estimates
Argentina,1969,84,8.721,Estimates
Argentina,1970,84,9.4145,Estimates
Argentina,1971,84,10.251,Estimates
Argentina,1972,84,11.106,Estimates
Argentina,1973,84,11.853,Estimates
Argentina,1974,84,12.563,Estimates
Argentina,1975,84,13.2555,Estimates
Argentina,1976,84,13.879,Estimates
Argentina,1977,84,14.5335,Estimates
Argentina,1978,84,15.315,Estimates
Argentina,1979,84,16.14,Estimates
Argentina,1980,84,16.911,Estimates
Argentina,1981,84,17.7565,Estimates
Argentina,1982,84,18.6215,Estimates
Argentina,1983,84,19.365,Estimates
Argentina,1984,84,20.0805,Estimates
Argentina,1985,84,20.994,Estimates
Argentina,1986,84,22.161,Estimates
Argentina,1987,84,23.444,Estimates
Argentina,1988,84,24.811,Estimates
Argentina,1989,84,26.282,Estimates
Argentina,1990,84,27.693,Estimates
Argentina,1991,84,29.0535,Estimates
Argentina,1992,84,30.623,Estimates
Argentina,1993,84,32.433,Estimates
Argentina,1994,84,34.3355,Estimates
Argentina,1995,84,36.3855,Estimates
Argentina,1996,84,38.6385,Estimates
Argentina,1997,84,40.867,Estimates
Argentina,1998,84,42.7335,Estimates
Argentina,1999,84,44.376,Estimates
Argentina,2000,84,45.938,Estimates
Argentina,2001,84,47.4575,Estimates
Argentina,2002,84,49.1695,Estimates
Argentina,2003,84,51.054,Estimates
Argentina,2004,84,52.9225,Estimates
Argentina,2005,84,54.701,Estimates
Argentina,2006,84,56.4625,Estimates
Argentina,2007,84,58.031,Estimates
Argentina,2008,84,59.5425,Estimates
Argentina,2009,84,61.094,Estimates
Argentina,2010,84,62.655,Estimates
Argentina,2011,84,64.287,Estimates
Argentina,2012,84,65.393,Estimates
Argentina,2013,84,65.5505,Estimates
Argentina,2014,84,65.6075,Estimates
Argentina,2015,84,66.017,Estimates
Argentina,2016,84,66.4235,Estimates
Argentina,2017,84,66.8755,Estimates
Argentina,2018,84,67.752,Estimates
Argentina,2019,84,68.9315,Estimates
Argentina,2020,84,69.8565,Estimates
Argentina,2021,84,70.345,Estimates
Argentina,2022,84,70.69,Estimates
Argentina,2023,84,71.799,Estimates
Argentina,1950,85,3.434,Estimates
Argentina,1951,85,3.176,Estimates
Argentina,1952,85,3.0075,Estimates
Argentina,1953,85,2.8745,Estimates
Argentina,1954,85,2.7515,Estimates
Argentina,1955,85,2.6535,Estimates
Argentina,1956,85,2.6235,Estimates
Argentina,1957,85,2.6345,Estimates
Argentina,1958,85,2.7105,Estimates
Argentina,1959,85,2.876,Estimates
Argentina,1960,85,3.0765,Estimates
Argentina,1961,85,3.3205,Estimates
Argentina,1962,85,3.603,Estimates
Argentina,1963,85,3.9165,Estimates
Argentina,1964,85,4.262,Estimates
Argentina,1965,85,4.657,Estimates
Argentina,1966,85,5.0955,Estimates
Argentina,1967,85,5.5545,Estimates
Argentina,1968,85,6.0455,Estimates
Argentina,1969,85,6.5675,Estimates
Argentina,1970,85,7.13,Estimates
Argentina,1971,85,7.807,Estimates
Argentina,1972,85,8.5785,Estimates
Argentina,1973,85,9.3185,Estimates
Argentina,1974,85,9.9715,Estimates
Argentina,1975,85,10.589,Estimates
Argentina,1976,85,11.174,Estimates
Argentina,1977,85,11.717,Estimates
Argentina,1978,85,12.301,Estimates
Argentina,1979,85,12.957,Estimates
Argentina,1980,85,13.61,Estimates
Argentina,1981,85,14.3055,Estimates
Argentina,1982,85,15.0135,Estimates
Argentina,1983,85,15.6245,Estimates
Argentina,1984,85,16.224,Estimates
Argentina,1985,85,16.983,Estimates
Argentina,1986,85,17.9655,Estimates
Argentina,1987,85,19.093,Estimates
Argentina,1988,85,20.332,Estimates
Argentina,1989,85,21.6555,Estimates
Argentina,1990,85,22.981,Estimates
Argentina,1991,85,24.301,Estimates
Argentina,1992,85,25.6395,Estimates
Argentina,1993,85,27.093,Estimates
Argentina,1994,85,28.788,Estimates
Argentina,1995,85,30.589,Estimates
Argentina,1996,85,32.53,Estimates
Argentina,1997,85,34.713,Estimates
Argentina,1998,85,36.7835,Estimates
Argentina,1999,85,38.454,Estimates
Argentina,2000,85,40.007,Estimates
Argentina,2001,85,41.667,Estimates
Argentina,2002,85,43.245,Estimates
Argentina,2003,85,44.731,Estimates
Argentina,2004,85,46.386,Estimates
Argentina,2005,85,48.2105,Estimates
Argentina,2006,85,49.958,Estimates
Argentina,2007,85,51.446,Estimates
Argentina,2008,85,52.9035,Estimates
Argentina,2009,85,54.5305,Estimates
Argentina,2010,85,55.9265,Estimates
Argentina,2011,85,57.385,Estimates
Argentina,2012,85,58.8095,Estimates
Argentina,2013,85,59.572,Estimates
Argentina,2014,85,59.894,Estimates
Argentina,2015,85,60.2755,Estimates
Argentina,2016,85,60.642,Estimates
Argentina,2017,85,60.895,Estimates
Argentina,2018,85,61.4485,Estimates
Argentina,2019,85,62.354,Estimates
Argentina,2020,85,63.285,Estimates
Argentina,2021,85,63.795,Estimates
Argentina,2022,85,63.9945,Estimates
Argentina,2023,85,64.768,Estimates
Argentina,1950,86,2.7575,Estimates
Argentina,1951,86,2.519,Estimates
Argentina,1952,86,2.352,Estimates
Argentina,1953,86,2.2515,Estimates
Argentina,1954,86,2.1625,Estimates
Argentina,1955,86,2.0565,Estimates
Argentina,1956,86,1.9935,Estimates
Argentina,1957,86,1.9735,Estimates
Argentina,1958,86,1.99,Estimates
Argentina,1959,86,2.071,Estimates
Argentina,1960,86,2.199,Estimates
Argentina,1961,86,2.3785,Estimates
Argentina,1962,86,2.585,Estimates
Argentina,1963,86,2.815,Estimates
Argentina,1964,86,3.07,Estimates
Argentina,1965,86,3.3595,Estimates
Argentina,1966,86,3.694,Estimates
Argentina,1967,86,4.0515,Estimates
Argentina,1968,86,4.4195,Estimates
Argentina,1969,86,4.807,Estimates
Argentina,1970,86,5.258,Estimates
Argentina,1971,86,5.7955,Estimates
Argentina,1972,86,6.4075,Estimates
Argentina,1973,86,7.062,Estimates
Argentina,1974,86,7.695,Estimates
Argentina,1975,86,8.253,Estimates
Argentina,1976,86,8.7665,Estimates
Argentina,1977,86,9.267,Estimates
Argentina,1978,86,9.745,Estimates
Argentina,1979,86,10.226,Estimates
Argentina,1980,86,10.7315,Estimates
Argentina,1981,86,11.312,Estimates
Argentina,1982,86,11.8825,Estimates
Argentina,1983,86,12.362,Estimates
Argentina,1984,86,12.8445,Estimates
Argentina,1985,86,13.4775,Estimates
Argentina,1986,86,14.2895,Estimates
Argentina,1987,86,15.2285,Estimates
Argentina,1988,86,16.301,Estimates
Argentina,1989,86,17.48,Estimates
Argentina,1990,86,18.653,Estimates
Argentina,1991,86,19.872,Estimates
Argentina,1992,86,21.145,Estimates
Argentina,1993,86,22.3715,Estimates
Argentina,1994,86,23.7245,Estimates
Argentina,1995,86,25.3115,Estimates
Argentina,1996,86,27.0,Estimates
Argentina,1997,86,28.867,Estimates
Argentina,1998,86,30.866,Estimates
Argentina,1999,86,32.6995,Estimates
Argentina,2000,86,34.255,Estimates
Argentina,2001,86,35.897,Estimates
Argentina,2002,86,37.5925,Estimates
Argentina,2003,86,38.942,Estimates
Argentina,2004,86,40.214,Estimates
Argentina,2005,86,41.8195,Estimates
Argentina,2006,86,43.593,Estimates
Argentina,2007,86,45.063,Estimates
Argentina,2008,86,46.429,Estimates
Argentina,2009,86,47.986,Estimates
Argentina,2010,86,49.4395,Estimates
Argentina,2011,86,50.723,Estimates
Argentina,2012,86,51.959,Estimates
Argentina,2013,86,52.9905,Estimates
Argentina,2014,86,53.8705,Estimates
Argentina,2015,86,54.4985,Estimates
Argentina,2016,86,54.8375,Estimates
Argentina,2017,86,55.0575,Estimates
Argentina,2018,86,55.43,Estimates
Argentina,2019,86,56.04,Estimates
Argentina,2020,86,56.7155,Estimates
Argentina,2021,86,57.246,Estimates
Argentina,2022,86,57.4665,Estimates
Argentina,2023,86,58.083,Estimates
Argentina,1950,87,2.1725,Estimates
Argentina,1951,87,1.9625,Estimates
Argentina,1952,87,1.8115,Estimates
Argentina,1953,87,1.712,Estimates
Argentina,1954,87,1.648,Estimates
Argentina,1955,87,1.5715,Estimates
Argentina,1956,87,1.503,Estimates
Argentina,1957,87,1.4595,Estimates
Argentina,1958,87,1.451,Estimates
Argentina,1959,87,1.482,Estimates
Argentina,1960,87,1.5435,Estimates
Argentina,1961,87,1.6595,Estimates
Argentina,1962,87,1.809,Estimates
Argentina,1963,87,1.973,Estimates
Argentina,1964,87,2.1555,Estimates
Argentina,1965,87,2.3645,Estimates
Argentina,1966,87,2.605,Estimates
Argentina,1967,87,2.872,Estimates
Argentina,1968,87,3.1525,Estimates
Argentina,1969,87,3.436,Estimates
Argentina,1970,87,3.765,Estimates
Argentina,1971,87,4.185,Estimates
Argentina,1972,87,4.66,Estimates
Argentina,1973,87,5.17,Estimates
Argentina,1974,87,5.7185,Estimates
Argentina,1975,87,6.2485,Estimates
Argentina,1976,87,6.7045,Estimates
Argentina,1977,87,7.136,Estimates
Argentina,1978,87,7.568,Estimates
Argentina,1979,87,7.954,Estimates
Argentina,1980,87,8.3125,Estimates
Argentina,1981,87,8.757,Estimates
Argentina,1982,87,9.223,Estimates
Argentina,1983,87,9.594,Estimates
Argentina,1984,87,9.964,Estimates
Argentina,1985,87,10.473,Estimates
Argentina,1986,87,11.1425,Estimates
Argentina,1987,87,11.9085,Estimates
Argentina,1988,87,12.79,Estimates
Argentina,1989,87,13.7945,Estimates
Argentina,1990,87,14.8215,Estimates
Argentina,1991,87,15.883,Estimates
Argentina,1992,87,17.037,Estimates
Argentina,1993,87,18.183,Estimates
Argentina,1994,87,19.3135,Estimates
Argentina,1995,87,20.5745,Estimates
Argentina,1996,87,22.0445,Estimates
Argentina,1997,87,23.6515,Estimates
Argentina,1998,87,25.342,Estimates
Argentina,1999,87,27.0905,Estimates
Argentina,2000,87,28.7645,Estimates
Argentina,2001,87,30.378,Estimates
Argentina,2002,87,32.0295,Estimates
Argentina,2003,87,33.469,Estimates
Argentina,2004,87,34.6005,Estimates
Argentina,2005,87,35.837,Estimates
Argentina,2006,87,37.3935,Estimates
Argentina,2007,87,38.8785,Estimates
Argentina,2008,87,40.2085,Estimates
Argentina,2009,87,41.6595,Estimates
Argentina,2010,87,43.0375,Estimates
Argentina,2011,87,44.3485,Estimates
Argentina,2012,87,45.4025,Estimates
Argentina,2013,87,46.25,Estimates
Argentina,2014,87,47.3685,Estimates
Argentina,2015,87,48.4915,Estimates
Argentina,2016,87,49.049,Estimates
Argentina,2017,87,49.2495,Estimates
Argentina,2018,87,49.594,Estimates
Argentina,2019,87,50.0415,Estimates
Argentina,2020,87,50.4515,Estimates
Argentina,2021,87,50.7735,Estimates
Argentina,2022,87,51.016,Estimates
Argentina,2023,87,51.619,Estimates
Argentina,1950,88,1.708,Estimates
Argentina,1951,88,1.4985,Estimates
Argentina,1952,88,1.3695,Estimates
Argentina,1953,88,1.281,Estimates
Argentina,1954,88,1.218,Estimates
Argentina,1955,88,1.163,Estimates
Argentina,1956,88,1.116,Estimates
Argentina,1957,88,1.0695,Estimates
Argentina,1958,88,1.0435,Estimates
Argentina,1959,88,1.0525,Estimates
Argentina,1960,88,1.076,Estimates
Argentina,1961,88,1.136,Estimates
Argentina,1962,88,1.231,Estimates
Argentina,1963,88,1.347,Estimates
Argentina,1964,88,1.4745,Estimates
Argentina,1965,88,1.621,Estimates
Argentina,1966,88,1.791,Estimates
Argentina,1967,88,1.979,Estimates
Argentina,1968,88,2.1835,Estimates
Argentina,1969,88,2.394,Estimates
Argentina,1970,88,2.63,Estimates
Argentina,1971,88,2.9315,Estimates
Argentina,1972,88,3.294,Estimates
Argentina,1973,88,3.6825,Estimates
Argentina,1974,88,4.1025,Estimates
Argentina,1975,88,4.552,Estimates
Argentina,1976,88,4.9765,Estimates
Argentina,1977,88,5.3525,Estimates
Argentina,1978,88,5.7175,Estimates
Argentina,1979,88,6.0595,Estimates
Argentina,1980,88,6.3405,Estimates
Argentina,1981,88,6.654,Estimates
Argentina,1982,88,7.003,Estimates
Argentina,1983,88,7.2955,Estimates
Argentina,1984,88,7.5745,Estimates
Argentina,1985,88,7.9675,Estimates
Argentina,1986,88,8.501,Estimates
Argentina,1987,88,9.1225,Estimates
Argentina,1988,88,9.832,Estimates
Argentina,1989,88,10.6465,Estimates
Argentina,1990,88,11.5065,Estimates
Argentina,1991,88,12.42,Estimates
Argentina,1992,88,13.41,Estimates
Argentina,1993,88,14.432,Estimates
Argentina,1994,88,15.468,Estimates
Argentina,1995,88,16.511,Estimates
Argentina,1996,88,17.6705,Estimates
Argentina,1997,88,19.052,Estimates
Argentina,1998,88,20.489,Estimates
Argentina,1999,88,21.9485,Estimates
Argentina,2000,88,23.521,Estimates
Argentina,2001,88,25.189,Estimates
Argentina,2002,88,26.7685,Estimates
Argentina,2003,88,28.1535,Estimates
Argentina,2004,88,29.3475,Estimates
Argentina,2005,88,30.435,Estimates
Argentina,2006,88,31.6425,Estimates
Argentina,2007,88,32.9275,Estimates
Argentina,2008,88,34.2505,Estimates
Argentina,2009,88,35.6415,Estimates
Argentina,2010,88,36.911,Estimates
Argentina,2011,88,38.129,Estimates
Argentina,2012,88,39.186,Estimates
Argentina,2013,88,39.8645,Estimates
Argentina,2014,88,40.808,Estimates
Argentina,2015,88,42.121,Estimates
Argentina,2016,88,43.112,Estimates
Argentina,2017,88,43.5125,Estimates
Argentina,2018,88,43.84,Estimates
Argentina,2019,88,44.264,Estimates
Argentina,2020,88,44.5405,Estimates
Argentina,2021,88,44.658,Estimates
Argentina,2022,88,44.7215,Estimates
Argentina,2023,88,45.3015,Estimates
Argentina,1950,89,1.356,Estimates
Argentina,1951,89,1.1395,Estimates
Argentina,1952,89,1.0125,Estimates
Argentina,1953,89,0.939,Estimates
Argentina,1954,89,0.885,Estimates
Argentina,1955,89,0.834,Estimates
Argentina,1956,89,0.8015,Estimates
Argentina,1957,89,0.771,Estimates
Argentina,1958,89,0.7425,Estimates
Argentina,1959,89,0.736,Estimates
Argentina,1960,89,0.743,Estimates
Argentina,1961,89,0.771,Estimates
Argentina,1962,89,0.8215,Estimates
Argentina,1963,89,0.8935,Estimates
Argentina,1964,89,0.981,Estimates
Argentina,1965,89,1.0815,Estimates
Argentina,1966,89,1.1985,Estimates
Argentina,1967,89,1.328,Estimates
Argentina,1968,89,1.468,Estimates
Argentina,1969,89,1.6175,Estimates
Argentina,1970,89,1.789,Estimates
Argentina,1971,89,2.002,Estimates
Argentina,1972,89,2.2575,Estimates
Argentina,1973,89,2.5475,Estimates
Argentina,1974,89,2.861,Estimates
Argentina,1975,89,3.199,Estimates
Argentina,1976,89,3.552,Estimates
Argentina,1977,89,3.8935,Estimates
Argentina,1978,89,4.204,Estimates
Argentina,1979,89,4.4875,Estimates
Argentina,1980,89,4.733,Estimates
Argentina,1981,89,4.975,Estimates
Argentina,1982,89,5.2155,Estimates
Argentina,1983,89,5.423,Estimates
Argentina,1984,89,5.6385,Estimates
Argentina,1985,89,5.9365,Estimates
Argentina,1986,89,6.346,Estimates
Argentina,1987,89,6.834,Estimates
Argentina,1988,89,7.4005,Estimates
Argentina,1989,89,8.0465,Estimates
Argentina,1990,89,8.732,Estimates
Argentina,1991,89,9.4845,Estimates
Argentina,1992,89,10.3215,Estimates
Argentina,1993,89,11.1845,Estimates
Argentina,1994,89,12.0925,Estimates
Argentina,1995,89,13.03,Estimates
Argentina,1996,89,13.9785,Estimates
Argentina,1997,89,15.0625,Estimates
Argentina,1998,89,16.2815,Estimates
Argentina,1999,89,17.505,Estimates
Argentina,2000,89,18.802,Estimates
Argentina,2001,89,20.3205,Estimates
Argentina,2002,89,21.8885,Estimates
Argentina,2003,89,23.195,Estimates
Argentina,2004,89,24.325,Estimates
Argentina,2005,89,25.4415,Estimates
Argentina,2006,89,26.4975,Estimates
Argentina,2007,89,27.475,Estimates
Argentina,2008,89,28.603,Estimates
Argentina,2009,89,29.953,Estimates
Argentina,2010,89,31.1535,Estimates
Argentina,2011,89,32.251,Estimates
Argentina,2012,89,33.2065,Estimates
Argentina,2013,89,33.8825,Estimates
Argentina,2014,89,34.663,Estimates
Argentina,2015,89,35.794,Estimates
Argentina,2016,89,36.94,Estimates
Argentina,2017,89,37.7245,Estimates
Argentina,2018,89,38.2225,Estimates
Argentina,2019,89,38.6295,Estimates
Argentina,2020,89,38.904,Estimates
Argentina,2021,89,38.9435,Estimates
Argentina,2022,89,38.8385,Estimates
Argentina,2023,89,39.212,Estimates
Argentina,1950,90,1.026,Estimates
Argentina,1951,90,0.8745,Estimates
Argentina,1952,90,0.745,Estimates
Argentina,1953,90,0.6725,Estimates
Argentina,1954,90,0.6285,Estimates
Argentina,1955,90,0.5865,Estimates
Argentina,1956,90,0.557,Estimates
Argentina,1957,90,0.537,Estimates
Argentina,1958,90,0.5195,Estimates
Argentina,1959,90,0.509,Estimates
Argentina,1960,90,0.505,Estimates
Argentina,1961,90,0.518,Estimates
Argentina,1962,90,0.5425,Estimates
Argentina,1963,90,0.5805,Estimates
Argentina,1964,90,0.634,Estimates
Argentina,1965,90,0.701,Estimates
Argentina,1966,90,0.779,Estimates
Argentina,1967,90,0.866,Estimates
Argentina,1968,90,0.9605,Estimates
Argentina,1969,90,1.0605,Estimates
Argentina,1970,90,1.1795,Estimates
Argentina,1971,90,1.3305,Estimates
Argentina,1972,90,1.507,Estimates
Argentina,1973,90,1.707,Estimates
Argentina,1974,90,1.937,Estimates
Argentina,1975,90,2.1845,Estimates
Argentina,1976,90,2.444,Estimates
Argentina,1977,90,2.722,Estimates
Argentina,1978,90,2.9965,Estimates
Argentina,1979,90,3.233,Estimates
Argentina,1980,90,3.433,Estimates
Argentina,1981,90,3.6385,Estimates
Argentina,1982,90,3.8195,Estimates
Argentina,1983,90,3.951,Estimates
Argentina,1984,90,4.0995,Estimates
Argentina,1985,90,4.3275,Estimates
Argentina,1986,90,4.636,Estimates
Argentina,1987,90,5.006,Estimates
Argentina,1988,90,5.444,Estimates
Argentina,1989,90,5.9515,Estimates
Argentina,1990,90,6.486,Estimates
Argentina,1991,90,7.0765,Estimates
Argentina,1992,90,7.756,Estimates
Argentina,1993,90,8.4745,Estimates
Argentina,1994,90,9.2285,Estimates
Argentina,1995,90,10.0355,Estimates
Argentina,1996,90,10.872,Estimates
Argentina,1997,90,11.749,Estimates
Argentina,1998,90,12.6945,Estimates
Argentina,1999,90,13.718,Estimates
Argentina,2000,90,14.792,Estimates
Argentina,2001,90,16.014,Estimates
Argentina,2002,90,17.392,Estimates
Argentina,2003,90,18.673,Estimates
Argentina,2004,90,19.722,Estimates
Argentina,2005,90,20.7575,Estimates
Argentina,2006,90,21.8155,Estimates
Argentina,2007,90,22.663,Estimates
Argentina,2008,90,23.508,Estimates
Argentina,2009,90,24.651,Estimates
Argentina,2010,90,25.799,Estimates
Argentina,2011,90,26.8145,Estimates
Argentina,2012,90,27.6475,Estimates
Argentina,2013,90,28.2335,Estimates
Argentina,2014,90,28.995,Estimates
Argentina,2015,90,29.9535,Estimates
Argentina,2016,90,30.929,Estimates
Argentina,2017,90,31.844,Estimates
Argentina,2018,90,32.659,Estimates
Argentina,2019,90,33.2075,Estimates
Argentina,2020,90,33.4875,Estimates
Argentina,2021,90,33.5645,Estimates
Argentina,2022,90,33.4055,Estimates
Argentina,2023,90,33.5835,Estimates
Argentina,1950,91,0.782,Estimates
Argentina,1951,91,0.6355,Estimates
Argentina,1952,91,0.55,Estimates
Argentina,1953,91,0.477,Estimates
Argentina,1954,91,0.4345,Estimates
Argentina,1955,91,0.402,Estimates
Argentina,1956,91,0.378,Estimates
Argentina,1957,91,0.36,Estimates
Argentina,1958,91,0.349,Estimates
Argentina,1959,91,0.344,Estimates
Argentina,1960,91,0.3375,Estimates
Argentina,1961,91,0.3405,Estimates
Argentina,1962,91,0.353,Estimates
Argentina,1963,91,0.3715,Estimates
Argentina,1964,91,0.399,Estimates
Argentina,1965,91,0.4395,Estimates
Argentina,1966,91,0.4905,Estimates
Argentina,1967,91,0.547,Estimates
Argentina,1968,91,0.609,Estimates
Argentina,1969,91,0.6745,Estimates
Argentina,1970,91,0.752,Estimates
Argentina,1971,91,0.854,Estimates
Argentina,1972,91,0.976,Estimates
Argentina,1973,91,1.1115,Estimates
Argentina,1974,91,1.2665,Estimates
Argentina,1975,91,1.443,Estimates
Argentina,1976,91,1.6285,Estimates
Argentina,1977,91,1.8285,Estimates
Argentina,1978,91,2.046,Estimates
Argentina,1979,91,2.25,Estimates
Argentina,1980,91,2.4135,Estimates
Argentina,1981,91,2.577,Estimates
Argentina,1982,91,2.7275,Estimates
Argentina,1983,91,2.822,Estimates
Argentina,1984,91,2.9125,Estimates
Argentina,1985,91,3.0725,Estimates
Argentina,1986,91,3.305,Estimates
Argentina,1987,91,3.579,Estimates
Argentina,1988,91,3.906,Estimates
Argentina,1989,91,4.292,Estimates
Argentina,1990,91,4.7035,Estimates
Argentina,1991,91,5.1565,Estimates
Argentina,1992,91,5.683,Estimates
Argentina,1993,91,6.2565,Estimates
Argentina,1994,91,6.873,Estimates
Argentina,1995,91,7.532,Estimates
Argentina,1996,91,8.2385,Estimates
Argentina,1997,91,8.996,Estimates
Argentina,1998,91,9.75,Estimates
Argentina,1999,91,10.5315,Estimates
Argentina,2000,91,11.417,Estimates
Argentina,2001,91,12.4075,Estimates
Argentina,2002,91,13.49,Estimates
Argentina,2003,91,14.596,Estimates
Argentina,2004,91,15.612,Estimates
Argentina,2005,91,16.553,Estimates
Argentina,2006,91,17.5175,Estimates
Argentina,2007,91,18.366,Estimates
Argentina,2008,91,19.0865,Estimates
Argentina,2009,91,19.95,Estimates
Argentina,2010,91,20.9065,Estimates
Argentina,2011,91,21.861,Estimates
Argentina,2012,91,22.6095,Estimates
Argentina,2013,91,23.0935,Estimates
Argentina,2014,91,23.7585,Estimates
Argentina,2015,91,24.6675,Estimates
Argentina,2016,91,25.485,Estimates
Argentina,2017,91,26.247,Estimates
Argentina,2018,91,27.1455,Estimates
Argentina,2019,91,27.9495,Estimates
Argentina,2020,91,28.363,Estimates
Argentina,2021,91,28.477,Estimates
Argentina,2022,91,28.3675,Estimates
Argentina,2023,91,28.4575,Estimates
Argentina,1950,92,0.6335,Estimates
Argentina,1951,92,0.4615,Estimates
Argentina,1952,92,0.3815,Estimates
Argentina,1953,92,0.3365,Estimates
Argentina,1954,92,0.295,Estimates
Argentina,1955,92,0.266,Estimates
Argentina,1956,92,0.248,Estimates
Argentina,1957,92,0.234,Estimates
Argentina,1958,92,0.2245,Estimates
Argentina,1959,92,0.222,Estimates
Argentina,1960,92,0.219,Estimates
Argentina,1961,92,0.219,Estimates
Argentina,1962,92,0.2235,Estimates
Argentina,1963,92,0.233,Estimates
Argentina,1964,92,0.2465,Estimates
Argentina,1965,92,0.267,Estimates
Argentina,1966,92,0.297,Estimates
Argentina,1967,92,0.333,Estimates
Argentina,1968,92,0.3715,Estimates
Argentina,1969,92,0.4125,Estimates
Argentina,1970,92,0.462,Estimates
Argentina,1971,92,0.5275,Estimates
Argentina,1972,92,0.608,Estimates
Argentina,1973,92,0.6985,Estimates
Argentina,1974,92,0.8005,Estimates
Argentina,1975,92,0.917,Estimates
Argentina,1976,92,1.046,Estimates
Argentina,1977,92,1.1845,Estimates
Argentina,1978,92,1.3365,Estimates
Argentina,1979,92,1.494,Estimates
Argentina,1980,92,1.633,Estimates
Argentina,1981,92,1.7625,Estimates
Argentina,1982,92,1.8785,Estimates
Argentina,1983,92,1.957,Estimates
Argentina,1984,92,2.0195,Estimates
Argentina,1985,92,2.1225,Estimates
Argentina,1986,92,2.2865,Estimates
Argentina,1987,92,2.489,Estimates
Argentina,1988,92,2.7275,Estimates
Argentina,1989,92,3.0105,Estimates
Argentina,1990,92,3.3165,Estimates
Argentina,1991,92,3.6585,Estimates
Argentina,1992,92,4.057,Estimates
Argentina,1993,92,4.495,Estimates
Argentina,1994,92,4.978,Estimates
Argentina,1995,92,5.5065,Estimates
Argentina,1996,92,6.073,Estimates
Argentina,1997,92,6.7,Estimates
Argentina,1998,92,7.338,Estimates
Argentina,1999,92,7.9495,Estimates
Argentina,2000,92,8.6165,Estimates
Argentina,2001,92,9.422,Estimates
Argentina,2002,92,10.2845,Estimates
Argentina,2003,92,11.135,Estimates
